,dr7objid,ra,dec,p_bar,psi_sparcfire,psi_gz2,logMstar,NSAID,ISDSS,INED,IAUNAME,Z,ZDIST,SERSIC_BA,SERSIC_PHI,PETRO_THETA,PETRO_BA90,PETRO_PHI90,PETRO_BA50,PETRO_PHI50,RUN,CAMCOL,FIELD,RERUN,ELPETRO_MASS,SERSIC_MASS,t01_smooth_or_features_a02_features_or_disk_debiased,t02_edgeon_a05_no_debiased,t04_spiral_a08_spiral_debiased,t11_arms_number_a31_1_flag,t11_arms_number_a32_2_flag,t11_arms_number_a33_3_flag,t11_arms_number_a34_4_flag,t11_arms_number_a36_more_than_4_flag,t11_arms_number_a37_cant_tell_flag
72,587742012745121873,180.10518000000002,21.558615,0.9388434459557478,21.7874813079834,15.460885657535883,10.870979345206315,546163.0,551746.0,111864.0,J120025.24+213331.0,0.048225492,0.04795496,0.7500693,171.37854,13.447121,0.8045961,168.75623,0.7862984,170.61694,5183.0,1.0,319.0,301,32985614000.0,53957070000.0,0.9990000128746033,0.9782603083416092,0.9900414126484776,0,0,0,0,0,0
73,588017948278456443,185.48872,42.312813,0.2090143060565756,23.1840934753418,18.180041974508224,10.75499707759644,298666.0,303872.0,117949.0,J122157.29+421846.1,0.048285633,0.048392516,0.8857856,72.13934,15.07774,0.91255206,70.48631,0.9475833,115.38159,3893.0,3.0,177.0,301,25423315000.0,36825800000.0,1.0,0.9581684794124969,1.0,0,0,0,1,0,0
74,588007004731146429,247.67227000000003,44.513477,0.11303706635540073,10.551806449890137,15.172420182281055,10.421310460125287,99474.0,102803.0,180994.0,J163041.34+443048.5,0.031607963,0.03212868,0.6369208,20.007965,15.251304,0.7170615,19.360321,0.8526111,21.651093,1345.0,3.0,625.0,301,14524847000.0,16888929000.0,0.9729999899864197,0.9674214068354626,1.0,0,0,0,0,0,0
75,587736942532690039,247.94872999999998,21.656542,0.11675433876666692,7.5263824462890625,15.778802338835332,10.594203237680654,337562.0,342848.0,181231.0,J163147.69+213923.5,0.03816783,0.038410116,0.7426289,36.27466,14.1097355,0.79904795,34.946564,0.85252905,31.71524,4002.0,5.0,265.0,301,18568608000.0,22988837000.0,1.0,0.9515784605370878,1.0,0,0,0,0,0,0
76,588009370692354141,190.34354,61.711690000000004,0.2317017468313429,-999.0,16.440828893016008,10.702730512807259,669536.0,-1.0,-1.0,J124121.99+614245.0,0.039236017,0.039677344,0.474094,43.36725,12.699185,0.56461346,43.345505,0.75773036,44.236954,2326.0,2.0,82.0,301,22473253000.0,24951257000.0,1.0,0.9334414027904753,1.0,0,0,0,0,0,0
77,587735696450977894,213.9332,54.043114,0.6071670391389606,-999.0,17.877769827302576,10.720056303967773,259839.0,265027.0,151864.0,J141543.96+540235.2,0.040730234,0.041145794,0.8380835,154.95633,17.901798,0.88629735,152.03714,0.889654,111.38046,3712.0,4.0,199.0,301,22965987000.0,30499658000.0,0.9739999771118164,1.0,0.945140943644222,0,0,0,0,0,0
78,588009368012259465,145.2069,56.66154,0.2727269410777755,30.06347274780273,18.84197866658865,10.670324627919806,79762.0,82339.0,70839.0,J094049.65+563941.5,0.042916838,0.043257948,0.92074376,85.62198,12.200521,0.9304413,88.66284,0.8689084,92.31033,1895.0,5.0,249.0,301,22040113000.0,24543273000.0,1.0,1.0,0.9825023458434895,0,0,0,0,0,0
79,587732577239171272,167.2567,6.333251000000001,0.08337195421567886,-999.0,18.04925729872177,10.809703842489032,195550.0,200025.0,96243.0,J110901.60+061959.7,0.04366692,0.043124635,0.7681601,79.89249,15.007574,0.84511673,80.566315,0.893784,81.51767,3841.0,2.0,17.0,301,24239219000.0,48618025000.0,0.949999988079071,1.0,0.9249309233942002,0,0,0,0,0,0
80,588011103179702445,237.66281,50.460246999999995,0.2127631563626394,13.958304405212402,18.868662691552828,10.419285437838543,139611.0,143001.0,171281.0,J155039.07+502736.8,0.03246878,0.032981317,0.5844028,94.59534,16.242235,0.66502565,92.7345,0.7417977,76.664246,2299.0,5.0,259.0,301,11621555000.0,14247198000.0,0.9430000185966492,1.0,1.0,0,0,0,0,0,0
81,588010878755930178,172.8168,4.652438,0.07744028667817435,14.498579025268555,16.09554083918211,10.313219833335207,146964.0,150773.0,103493.0,J113116.03+043908.7,0.033102456,0.03254205,0.89350563,58.871582,15.164274,0.9299552,60.584366,0.912392,65.23439,2247.0,3.0,80.0,301,8649773000.0,10188943000.0,0.9649999737739563,0.9536108358773928,1.0,0,0,0,0,0,0
82,588013383263518729,130.73911999999999,37.54712,0.14306914032520365,15.36763858795166,17.748776422003196,10.687820599094342,155618.0,159669.0,59198.0,J084257.39+373249.6,0.04171875,0.041784797,0.7033581,21.970703,14.157853,0.77408206,18.968567,0.9060589,21.532837,2830.0,4.0,153.0,301,23912327000.0,54581682000.0,1.0,1.0,1.0,0,1,0,0,0,0
83,587738946146140229,182.53546,39.052409999999995,0.0886369518880319,11.554275512695312,16.002101395450026,10.619835669109728,444751.0,450112.0,114759.0,J121008.51+390308.6,0.037067547,0.037108764,0.93759394,142.78082,27.133778,0.9512434,144.37183,0.9636888,131.20578,4469.0,1.0,436.0,301,21923473000.0,30671978000.0,1.0,1.0,1.0,0,0,0,0,0,0
84,588017722260586528,200.27178999999998,42.448807,0.09227709770756004,11.755430221557615,16.096152728708507,10.340588478662673,275230.0,280423.0,135944.0,J132105.23+422655.6,0.03584808,0.036016963,0.798015,71.035645,9.217144,0.87166154,73.82558,0.9273879,107.56369,3840.0,6.0,250.0,301,15032317000.0,14683350000.0,0.9419999718666077,0.937019453059418,0.9924019152099964,0,0,0,0,0,0
85,587741489830232271,156.33621000000002,26.4597,0.14728729917781574,10.568544387817383,16.029851748885267,10.865902187564766,496567.0,501972.0,83245.0,J102520.69+262734.9,0.047891688,0.047685258,0.70297194,113.743774,11.992848,0.7643009,115.68265,0.88504535,119.156555,5061.0,3.0,279.0,301,31348693000.0,35890545000.0,1.0,1.0,1.0,0,0,0,0,0,0
86,587733081884852497,177.06293,55.61646999999999,0.5241913360106921,11.930948257446287,17.929888609672524,10.965484150430814,199657.0,204135.0,108515.0,J114815.10+553659.3,0.049729113,0.050045367,0.8557729,54.00171,13.347699,0.90982306,49.10559,0.90677357,112.10004,3103.0,6.0,126.0,301,37661254000.0,47323130000.0,0.9769999980926514,0.9771084834580123,1.0,0,0,0,0,0,0
87,587736542011129927,198.78496,9.348723,0.9469558442887273,14.24349594116211,16.492340136614867,11.02506018682184,378586.0,383924.0,134058.0,J131508.39+092055.4,0.05263799,0.05225741,0.6761343,82.631165,14.320828,0.74991596,81.8967,0.7833605,86.52582,3909.0,3.0,23.0,301,42220170000.0,52276370000.0,0.9990000128746033,1.0,1.0,0,0,0,0,0,0
88,587731514217398382,21.119501,1.1386783999999999,0.05481047859896565,-999.0,18.42415733549751,10.095298995470454,642916.0,-1.0,-1.0,J012428.80+010822.0,0.030677484,0.031196387,0.9076937,140.01624,10.757237,0.8957874,139.15356,0.89139825,142.61694,7717.0,1.0,470.0,301,10006192000.0,11104975000.0,0.9010000228881836,1.0,0.9530057876450437,0,0,0,0,0,0
89,588017721724436488,202.29112,41.729490000000006,0.6279280552459721,-999.0,19.332204924170092,10.769601506093887,302139.0,307345.0,138901.0,J132909.87+414346.2,0.04209134,0.042258732,0.7699979,47.025543,15.784071,0.8281158,47.850662,0.83857673,36.105957,3919.0,5.0,13.0,301,22979890000.0,32392942000.0,0.8840000033378601,0.9523240211203573,0.9374455380571652,0,0,0,0,0,0
90,588011219134906420,203.51186,61.72775,0.3367392399458026,14.236287117004395,16.029520857285533,10.351946211214337,676182.0,-1.0,-1.0,J133402.49+614337.0,0.03118009,0.031659923,0.5055385,74.09454,13.070651,0.59739166,73.47072,0.7584581,76.37091,2326.0,5.0,123.0,301,12043034000.0,13970590000.0,0.9480000138282776,1.0,1.0,0,1,0,0,0,0
91,588848900436525231,150.2995,0.32934228,0.3995265459994009,25.18952941894531,18.170426336187624,10.391354143493416,649929.0,-1.0,-1.0,J100111.70+001944.0,0.034488514,0.033872876,0.9222189,59.53125,11.133017,0.96514493,73.56758,0.8768335,121.510895,756.0,4.0,230.0,301,13177112000.0,13793314000.0,0.9750000238418579,0.9919483605233705,0.9995830913923738,0,0,0,0,0,0
92,587735661010878528,146.62875,34.916835999999996,0.5140205175216467,24.69135665893555,23.89418708921216,10.329310387933596,318573.0,323817.0,72127.0,J094630.90+345500.6,0.041447632,0.041409135,0.5161624,26.94751,6.963288,0.7030488,25.483887,0.8454503,43.672394,3704.0,2.0,98.0,301,12821905000.0,12160755000.0,0.953000009059906,1.0,1.0,0,1,0,0,0,0
93,587742644626325557,240.23047000000003,12.680381,0.2694585776199285,-999.0,20.034121056168033,10.537491094931546,526833.0,532410.0,173400.0,J160055.31+124049.3,0.034404743,0.034441184,0.6744642,75.185486,13.29409,0.7355289,75.78505,0.78167415,79.327515,5330.0,2.0,77.0,301,16101536000.0,16741659000.0,0.9559999704360962,0.9428659051119566,1.0,0,0,0,0,0,0
94,587736914605965569,222.29625,11.115235,0.2285873800233759,22.41568946838379,19.704735167382594,10.96728250989184,683413.0,-1.0,-1.0,J144910.90+110652.0,0.049849182,0.049682744,0.64400756,26.659485,18.95615,0.7094668,22.648956,0.7906698,33.478867,3996.0,1.0,121.0,301,39032263000.0,55930188000.0,0.9750000238418579,1.0,1.0,0,0,0,0,0,0
95,588017604684677270,186.05832,44.937634,0.14697126212224262,10.302712440490724,17.054268899859682,10.89115922526485,273682.0,278875.0,118566.0,J122413.99+445615.4,0.047991708,0.04814567,0.7868476,119.18283,24.664717,0.85505044,117.642395,0.9153099,121.486084,3813.0,3.0,232.0,301,33885995000.0,62501896000.0,0.9559999704360962,0.9531215297779186,1.0,0,0,0,0,0,0
96,587725471203328190,122.52286000000001,46.193027,0.6405622865168681,23.17912483215332,18.59781606233436,10.435702516341491,47513.0,47980.0,53716.0,J081005.48+461134.8,0.031603064,0.031851333,0.8156437,89.192474,27.340874,0.85452557,77.01166,0.8969035,89.22043,1331.0,6.0,134.0,301,13767307000.0,29762200000.0,0.9779999852180481,1.0,1.0,0,0,0,0,0,0
97,587739408402219050,211.06567,33.174484,0.2329370923329025,17.097480773925778,18.412422343983614,10.767058853278565,449562.0,454923.0,148885.0,J140415.76+331028.1,0.05240549,0.05248848,0.8251343,65.37457,10.8189745,0.8717954,64.751144,0.9634111,35.918945,4576.0,6.0,592.0,301,30096042000.0,34047885000.0,0.9990000128746033,1.0,1.0,0,1,0,0,0,0
98,587742627985162310,215.82448,14.79229,0.7297164672465317,7.429942607879639,22.213697782053924,10.430896905544136,554745.0,560329.0,153707.0,J142317.87+144732.2,0.031031052,0.030862337,0.73352975,16.894531,15.164274,0.75847876,10.147949,0.79261154,37.00757,5326.0,3.0,105.0,301,14144610000.0,17429215000.0,1.0,1.0,1.0,0,0,0,0,0,0
99,588017704532443148,159.69772,12.144014,0.8929429309386554,-999.0,22.0920418297545,10.237244282451,320904.0,326148.0,87500.0,J103847.45+120838.4,0.033249788,0.032798283,0.51335347,25.627136,10.943514,0.7437072,28.044617,0.8429905,32.667633,3836.0,5.0,76.0,301,14580341000.0,18986380000.0,0.9169999957084656,1.0,0.8979977509050164,0,1,0,0,0,0
100,587738950952878089,191.73367,36.530945,0.9743573882262856,24.370813369750977,22.7319060336633,10.669768584581275,670539.0,-1.0,-1.0,J124656.49+363153.0,0.040531408,0.040561527,0.89089406,142.75833,16.61832,0.91877985,99.22208,0.77494824,154.67813,4470.0,2.0,53.0,301,21026800000.0,31187603000.0,1.0,1.0,1.0,0,1,0,0,0,0
101,588007004697591851,124.14192,46.069286,0.1005910794792828,-999.0,20.673372345249497,10.408490381233019,647309.0,-1.0,-1.0,J081633.00+460408.0,0.04174544,0.041983746,0.64119285,75.33893,15.07774,0.73565906,70.88992,0.813603,83.55847,1345.0,3.0,113.0,301,18972176000.0,18843062000.0,0.9430000185966492,0.9455511166035583,0.9687326733994558,0,0,0,0,0,0
102,587722984434565297,203.1619,0.8704770000000001,0.3579777227562178,14.766172409057615,17.345284452278946,10.553576161000553,11640.0,11649.0,140283.0,J133238.85+005213.7,0.03443846,0.033962023,0.6752608,55.02771,11.515634,0.74947417,56.69078,0.8740872,44.39081,752.0,6.0,398.0,301,15526672000.0,24836570000.0,0.9769999980926514,1.0,1.0,0,0,0,0,0,0
103,587728931881156626,137.80858,50.12976,0.18286807987946185,-999.0,19.71411368586664,10.480185688763623,131469.0,134850.0,64518.0,J091114.05+500747.1,0.03445529,0.034705825,0.89222896,76.8934,18.170404,0.9140377,73.84955,0.9352114,88.822876,2137.0,4.0,255.0,301,12384005000.0,23649057000.0,0.9739999771118164,0.9220178668287058,1.0,0,1,0,0,0,0
104,587742062164967609,229.0514,17.167997,0.8562973648095281,18.58275604248047,19.49728460100375,10.547048230885716,567052.0,572640.0,165500.0,J151612.33+171004.7,0.03728557,0.037273675,0.78265244,153.94849,15.515401,0.7960529,156.71094,0.78748333,177.4942,5194.0,5.0,742.0,301,15788077000.0,17590196000.0,0.9710000157356262,1.0,1.0,0,0,0,0,0,0
105,587739406265483328,236.42963999999998,22.878628,0.0,-999.0,19.020947763637487,10.456184137624108,685801.0,-1.0,-1.0,J154543.39+225244.9,0.04086043,0.041003622,0.7708519,136.10065,13.218228,0.8014601,137.84644,0.84993315,128.47766,4671.0,6.0,49.0,301,20048800000.0,26577695000.0,1.0,0.9944342177729923,0.9735169395712486,0,0,0,0,0,0
106,587729777984405702,221.86777999999998,-1.6339264,0.9626969328230052,12.283177375793455,18.22298094395455,10.749839343626054,171157.0,175217.0,159691.0,J144728.26-013802.1,0.042645026,0.042290073,0.6242296,117.22275,18.421434,0.7076512,113.80304,0.76383626,123.115295,2334.0,4.0,174.0,301,21023703000.0,31840702000.0,0.9990000128746033,1.0,1.0,0,1,0,0,0,0
107,587738947213197363,163.21473999999998,37.73973,0.949441112296332,25.391498565673828,17.547090849703437,10.728155479137314,426256.0,431612.0,91429.0,J105251.53+374423.0,0.04158576,0.04157587,0.6950899,165.44882,13.837449,0.7567236,165.83704,0.73316675,167.96045,4469.0,3.0,334.0,301,22989787000.0,28806035000.0,0.9919999837875366,0.9791835170449287,1.0,0,0,0,0,0,0
108,587733441588625533,245.3912,38.008575,0.060903805855490274,-999.0,16.002985452230163,10.478537559299953,263571.0,268762.0,178859.0,J162133.89+380030.8,0.03354437,0.033971794,0.91585606,110.9057,21.499472,0.95120263,124.02072,0.95891315,116.30939,3187.0,4.0,130.0,301,19614319000.0,31262444000.0,0.9570000171661377,1.0,1.0,0,0,0,0,0,0
109,587745541049811146,138.43105,12.893837,0.5245706336366673,-999.0,19.467760267942108,10.962114471612301,532047.0,537628.0,64994.0,J091343.45+125337.8,0.05000358,0.04962054,0.5994141,75.020966,14.821093,0.68882346,77.98184,0.7161783,71.04175,6004.0,5.0,152.0,301,39172215000.0,48769650000.0,1.0,1.0,0.9905537081113402,0,0,0,0,0,0
110,587742015420891252,158.9571,21.520681,0.09447929706751483,-999.0,16.354556851807107,10.713605826268788,501156.0,506561.0,86473.0,J103549.70+213114.4,0.046767376,0.046472646,0.6397811,117.72623,14.736518,0.70406413,118.115326,0.78686833,116.986786,5137.0,1.0,301.0,301,32961087000.0,36568175000.0,1.0,0.9780445548251421,0.9973170647911374,0,0,0,0,0,0
111,587739844856054101,239.5077,14.963560999999999,0.9494035008746036,8.813103675842285,20.483911532297782,10.627286065431012,686052.0,-1.0,-1.0,J155800.99+145749.9,0.037566308,0.03762774,0.6835317,36.193268,26.63623,0.8915887,41.817535,0.7801555,37.72461,4678.0,3.0,253.0,301,17917290000.0,50453787000.0,1.0,0.9822443772944045,1.0,0,0,0,0,0,0
112,587742611881197583,230.47446000000002,13.248581,0.3106312206625759,-999.0,17.465461892006395,10.818008142255293,562209.0,567795.0,166607.0,J152153.87+131454.8,0.047594722,0.04753902,0.570266,146.27673,16.14955,0.61991054,147.02829,0.75507766,145.18475,5322.0,5.0,138.0,301,31888440000.0,62853630000.0,0.9980000257492065,0.9697935822399091,0.9938083555069652,0,0,0,0,0,0
113,587726014542381068,203.52533,1.7544640999999999,0.028414773169133756,15.280266761779785,19.693625552735465,10.209190216554068,71734.0,74222.0,140793.0,J133406.07+014516.0,0.031612433,0.031151202,0.82457227,93.5405,18.633486,0.8905303,101.278046,0.92847353,43.161987,1458.0,2.0,526.0,301,11906414000.0,15848928000.0,1.0,1.0,1.0,0,1,0,0,0,0
114,587739607562321938,207.64362,29.372878999999998,0.3027920483609936,14.735522270202635,22.364018005934163,10.677067057528582,,,,,,,,,,,,,,,,,,,,1.0,0.9781112607839509,1.0,0,0,0,0,0,0
115,588017991220920439,191.19,9.757311999999999,0.15861592824660686,13.0074462890625,16.716064970922893,10.73107126979556,375373.0,380711.0,123638.0,J124445.60+094526.3,0.04654896,0.046131026,0.68704844,59.301056,11.924413,0.77838004,61.870453,0.9006582,56.46701,3903.0,3.0,67.0,301,24527755000.0,32201916000.0,0.9990000128746033,1.0,1.0,0,0,0,0,0,0
116,588295841242480777,156.76881,46.057877000000005,0.19109303681387949,8.657522201538086,16.392731008387372,10.705690232382828,182725.0,187187.0,83825.0,J102704.51+460328.3,0.042447064,0.042588778,0.8690959,144.5708,16.713696,0.8885135,145.46332,0.8480697,154.5257,3059.0,3.0,25.0,301,22833543000.0,29561917000.0,0.9300000071525574,1.0,0.9980137240079185,0,0,0,0,0,0
117,588848900446027787,171.90306,0.39521676,0.9673595259397674,28.09701919555664,19.13157185082047,10.938378010616145,5644.0,5651.0,102429.0,J112736.73+002342.7,0.049128685,0.048504785,0.5520116,15.819122,12.797614,0.6965595,12.5216675,0.70066833,13.372803,756.0,4.0,375.0,301,33030306000.0,42480914000.0,0.9819999933242798,0.9837593627092275,1.0,0,1,0,0,0,0
118,587729387689279506,181.89497,60.433987,0.28174970202012994,21.598913192749023,19.7161617502658,10.69840274888428,180494.0,184956.0,114108.0,J120734.79+602602.3,0.041168455,0.04157207,0.6556073,164.64966,10.634818,0.73234355,164.06699,0.85763323,172.88611,2243.0,5.0,327.0,301,24487193000.0,25057740000.0,0.9580000042915344,0.9501568566151478,1.0,0,0,0,0,0,0
119,588017978379927781,245.99842999999998,21.79502,0.12467284016883415,9.935800552368164,16.44468088821992,10.415540735414519,337181.0,342467.0,179371.0,J162359.62+214742.1,0.032141063,0.032365218,0.80654514,126.43213,13.218228,0.7802188,166.12616,0.86430156,121.833954,3900.0,3.0,737.0,301,17652824000.0,14658782000.0,1.0,1.0,1.0,0,0,0,0,0,0
120,587733398110863579,247.08601000000002,33.173557,0.3344305249056785,18.836349487304688,19.630837968784064,10.597612505371732,212587.0,217081.0,180384.0,J162820.64+331024.8,0.035890028,0.03627347,0.53635365,58.735474,14.403017,0.6130976,57.925262,0.74076486,52.353073,3177.0,3.0,264.0,301,17417996000.0,22553238000.0,0.8259999752044678,0.9887274843978221,1.0,0,0,0,0,0,0
121,587733432997314689,254.18127,27.288382000000002,0.17631294769384198,5.733589172363281,17.70467892392334,10.470754842174529,344900.0,350193.0,184848.0,J165643.50+271718.1,0.034917872,0.035296157,0.55272657,89.07739,17.901798,0.6612492,91.03458,0.81023604,93.2717,3185.0,4.0,109.0,301,11167263000.0,18796690000.0,0.9779999852180481,0.9849342792389186,1.0,0,0,0,0,0,0
122,587739114697195849,118.63243999999999,16.80729,0.6682848456341445,-999.0,24.51414925359298,10.686243153247457,404454.0,409804.0,-1.0,J075431.78+164826.2,0.046091437,0.045891255,0.44249257,32.011047,18.282845,0.45578623,28.154327,0.7417704,20.626083,4508.0,3.0,33.0,301,48899695000.0,62423544000.0,0.8769999742507935,0.9003705173646003,0.8720301083965212,0,0,0,0,0,0
123,587725039563440143,199.20908,-3.0627255,0.8836520052158056,14.547860145568848,20.02364948393916,10.817282891361566,21573.0,21585.0,134585.0,J131650.17-030345.7,0.047657635,0.047099587,0.65098846,85.871185,16.057394,0.7881514,86.54443,0.8103737,92.064545,1231.0,2.0,200.0,301,32645700000.0,52438960000.0,1.0,0.998577800544935,1.0,0,0,0,0,0,0
124,587739720310063195,241.1893,17.448421,0.0883845602163068,-999.0,18.39504414522869,10.42615683582165,470315.0,475679.0,174712.0,J160445.43+172654.3,0.03547185,0.035586104,0.7313853,2.5777893,14.403017,0.7995562,176.4198,0.88727313,163.22073,4670.0,6.0,286.0,301,12726360000.0,27268989000.0,0.9580000042915344,0.9788660553597033,1.0,0,0,0,0,0,0
125,587741828045340678,162.14844,22.249771,0.4205103701080213,6.7205848693847665,19.269005885692643,10.67957080899922,512557.0,518134.0,-1.0,J104835.62+221459.1,0.04899329,0.04870951,0.7388872,126.52991,7.8076673,0.85181403,130.6716,0.93925846,130.9307,5140.0,1.0,72.0,301,32382850000.0,55791383000.0,1.0,0.9425310276432195,1.0,0,0,0,0,0,0
126,587738616487411724,166.01672,35.593967,0.9900552721711262,-999.0,20.27916983390871,10.54065452930479,434642.0,439999.0,94658.0,J110404.01+353538.2,0.04324231,0.04319454,0.47400326,22.282288,15.874659,0.61142474,20.601044,0.7167735,19.251984,4392.0,3.0,131.0,301,25546200000.0,31437255000.0,1.0,0.9772807375627477,0.9860097328820604,0,1,0,0,0,0
